AirlineCode,AirlineName,AirportCode,AirportName,Count_Arrivals,Count_ArrFlights_Delayed15PlusMin,Count_Airline_Delay,Count_Weather_Delay,Count_NAS_Delay,Count_Security_Delay,Count_LateAircraft_Delay,Count_Arrivals_Cancelled,Count_Arrivals_Diverted,TotalMinutes_Arrivals_Delay,TotalMinutes_Airline_Delay,TotalMinutes_Weather_Delay,TotalMinutes_NAS_Delay,TotalMinutes_Security_Delay,TotalMinutes_LateAircraft_Delay
WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",1072,300,61.599998474121094,7.28000020980835,120.12999725341797,0,110.98999786376953,25,1,20848,4256,644,7347,0,8601
WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2850,702,199.16000366210938,1.8200000524520874,157.42999267578125,1.3799999952316284,342.20001220703125,15,5,33625,9293,178,5115,26,19013
AA,American Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5086,985,277.7699890136719,20.75,239.1300048828125,1.0399999618530273,446.30999755859375,19,8,102561,37952,2991,9283,83,52252
AA,American Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",437,119,40.939998626708984,2.3499999046325684,11.729999542236328,0,63.97999954223633,1,0,9872,3432,254,716,0,5470
AA,American Airlines,PNS,"Pensacola, FL: Pensacola International",181,73,16.860000610351562,3.9100000858306885,14.15999984741211,0,38.06999969482422,3,2,7342,1321,682,645,0,4694
AA,American Airlines,PSP,"Palm Springs, CA: Palm Springs International",219,50,10.380000114440918,2.369999885559082,12.920000076293945,0,24.329999923706055,1,2,2823,691,355,404,0,1373
AA,American Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",139,26,12.489999771118164,0,2.869999885559082,0,10.640000343322754,0,0,2198,1392,0,78,0,728
AA,American Airlines,PWM,"Portland, ME: Portland International Jetport",85,30,9.989999771118164,0,3.1600000858306885,0,16.850000381469727,1,0,2214,427,0,136,0,1651
AA,American Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",958,289,88.87000274658203,6.829999923706055,44.59000015258789,0.9900000095367432,147.72000122070312,10,0,25296,8905,778,1990,76,13547
AA,American Airlines,RIC,"Richmond, VA: Richmond International",310,104,37.189998626708984,1.399999976158142,11.470000267028809,0.949999988079071,53,5,1,7691,2273,66,424,18,4910
AA,American Airlines,RNO,"Reno, NV: Reno/Tahoe International",211,42,14.420000076293945,1.309999942779541,7.550000190734863,0.05999999865889549,18.649999618530273,1,4,3800,1006,45,188,4,2557
AA,American Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",57,17,6,0,0.5299999713897705,0.25,10.229999542236328,0,0,1252,513,0,25,22,692
AA,American Airlines,RSW,"Fort Myers, FL: Southwest Florida International",585,221,40.459999084472656,5.179999828338623,82.02999877929688,0.9800000190734863,92.36000061035156,6,0,13869,2104,631,4293,53,6788
AA,American Airlines,SAN,"San Diego, CA: San Diego International",768,210,61.959999084472656,7.400000095367432,49.90999984741211,0.6800000071525574,90.05999755859375,8,3,14563,5552,570,2415,39,5987
AA,American Airlines,SAT,"San Antonio, TX: San Antonio International",723,228,74.02999877929688,12.420000076293945,24.239999771118164,1,116.30999755859375,10,1,19804,4859,1697,1309,31,11908
AA,American Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",169,57,18.110000610351562,0.9399999976158142,6.190000057220459,0.05000000074505806,31.709999084472656,0,0,6113,1703,85,208,4,4113
AA,American Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93,30,8.9399995803833,0,0.7599999904632568,0,20.309999465942383,1,0,2786,670,0,43,0,2073
AA,American Airlines,SBP,"San Luis Obispo, CA: San Luis County Regional",31,8,3.3299999237060547,0,1.2400000095367432,0,3.430000066757202,0,1,388,93,0,75,0,220
AA,American Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",274,102,34.279998779296875,3.619999885559082,13.319999694824219,0.25,50.529998779296875,1,0,7504,2842,247,680,10,3725
AA,American Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",386,100,36.709999084472656,3.450000047683716,14.600000381469727,0.5699999928474426,44.66999816894531,5,1,7234,2713,347,559,13,3602
AA,American Airlines,SFO,"San Francisco, CA: San Francisco International",805,308,53.220001220703125,9.229999542236328,138.2899932861328,1.600000023841858,105.6500015258789,3,1,19747,4470,1003,6040,94,8140
AA,American Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",119,33,9.050000190734863,0.1599999964237213,3.990000009536743,0,19.809999465942383,2,1,1929,535,3,118,0,1273
AA,American Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",372,98,28.350000381469727,3.7799999713897705,37.0099983215332,0,28.8700008392334,2,1,8547,3648,361,1541,0,2997
AA,American Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",364,113,41.470001220703125,6.150000095367432,11.579999923706055,0.33000001311302185,53.47999954223633,3,3,10245,3707,424,676,13,5425
AA,American Airlines,SMF,"Sacramento, CA: Sacramento International",242,69,32.540000915527344,2.759999990463257,7.380000114440918,0.25,26.059999465942383,4,1,5087,2945,168,338,9,1627
AA,American Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",595,110,38.810001373291016,3.6700000762939453,28.670000076293945,0,38.849998474121094,7,3,7064,2352,567,942,0,3203
AA,American Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",281,80,15.880000114440918,1.909999966621399,31.399999618530273,0,30.809999465942383,1,0,5652,1102,169,1616,0,2765
AA,American Airlines,STL,"St. Louis, MO: St Louis Lambert International",627,193,59.75,3.700000047683716,21.850000381469727,1.7799999713897705,105.91000366210938,10,1,16013,4288,258,1091,45,10331
AA,American Airlines,STT,"Charlotte Amalie, VI: Cyril E King",227,38,12.069999694824219,1.350000023841858,11.109999656677246,0,13.479999542236328,2,4,7588,1426,490,1080,0,4592
AA,American Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",93,18,4.389999866485596,1.3700000047683716,9.630000114440918,0.3700000047683716,2.240000009536743,2,0,1641,446,353,572,70,200
AA,American Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",119,39,15.869999885559082,0.029999999329447746,2.6500000953674316,0.23000000417232513,20.229999542236328,1,0,3731,1847,2,139,9,1734
AA,American Airlines,TPA,"Tampa, FL: Tampa International",1211,426,104.08999633789062,11.6899995803833,135.99000549316406,2.509999990463257,171.72000122070312,22,4,31962,7124,855,7813,60,16110
AA,American Airlines,TUL,"Tulsa, OK: Tulsa International",156,49,16.90999984741211,3.490000009536743,3.8299999237060547,0,24.770000457763672,5,0,3319,883,445,150,0,1841
AA,American Airlines,TUS,"Tucson, AZ: Tucson International",283,80,28.959999084472656,2.940000057220459,15.210000038146973,0,32.900001525878906,2,0,5021,1598,215,700,0,2508
AA,American Airlines,TYS,"Knoxville, TN: McGhee Tyson",155,45,17.530000686645508,3.2100000381469727,2.2300000190734863,0,22.030000686645508,1,1,3439,1101,348,182,0,1808
AA,American Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",217,72,19.299999237060547,2.930000066757202,14.65999984741211,0,35.099998474121094,2,3,6031,1457,314,754,0,3506
AA,American Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",93,39,10.899999618530273,1.659999966621399,3.799999952316284,0,22.639999389648438,3,1,3228,861,196,144,0,2027
AS,Alaska Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,12,1.6799999475479126,0,1.649999976158142,0,8.670000076293945,0,0,591,125,0,69,0,397
AS,Alaska Airlines,ADK,"Adak Island, AK: Adak",9,1,0,0,0,0,1,0,0,121,0,0,0,0,121
AS,Alaska Airlines,ADQ,"Kodiak, AK: Kodiak Airport",60,11,2.819999933242798,1,0.27000001072883606,0,6.900000095367432,3,0,809,209,229,23,0,348
AS,Alaska Airlines,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1110,229,56.16999816894531,3.299999952316284,54.630001068115234,15.010000228881836,99.9000015258789,15,2,11743,2400,188,1767,476,6912
AS,Alaska Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",76,18,8.649999618530273,0,3.890000104904175,0,5.46999979019165,0,0,831,407,0,161,0,263
AS,Alaska Airlines,AUS,"Austin, TX: Austin - Bergstrom International",244,61,14.90999984741211,0,27.31999969482422,0,18.770000457763672,0,0,2751,862,0,860,0,1029
AS,Alaska Airlines,BET,"Bethel, AK: Bethel Airport",62,15,5.650000095367432,0.9900000095367432,0.41999998688697815,0,7.940000057220459,0,0,1412,397,226,24,0,765
AS,Alaska Airlines,BNA,"Nashville, TN: Nashville International",93,11,2.4000000953674316,0,3.109999895095825,0,5.489999771118164,0,0,656,113,0,241,0,302
AS,Alaska Airlines,BOI,"Boise, ID: Boise Air Terminal",62,11,6.400000095367432,0,1.600000023841858,0,3,1,0,517,316,0,103,0,98
AS,Alaska Airlines,BOS,"Boston, MA: Logan International",178,47,18.56999969482422,0.7599999904632568,19.729999542236328,0,7.940000057220459,0,0,2171,930,38,738,0,465
AS,Alaska Airlines,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31,2,1,0,0,0,1,1,1,93,42,0,0,0,51
AS,Alaska Airlines,BUR,"Burbank, CA: Bob Hope",171,60,11.989999771118164,0,22.940000534057617,0,25.06999969482422,0,3,3323,722,0,922,0,1679
AS,Alaska Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,15,8.899999618530273,0,0.550000011920929,0,5.550000190734863,0,0,693,461,0,15,0,217
AS,Alaska Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",44,12,2.4800000190734863,0,3.299999952316284,0,6.21999979019165,0,0,529,93,0,135,0,301
AS,Alaska Airlines,CDV,"Cordova, AK: Merle K Mudhole Smith",62,15,2.940000057220459,4.960000038146973,2.799999952316284,0,4.300000190734863,0,0,825,258,218,61,0,288
AS,Alaska Airlines,CHS,"Charleston, SC: Charleston AFB/International",31,3,1.690000057220459,0,0.3100000023841858,0,1,0,0,99,49,0,8,0,42
AS,Alaska Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",31,7,1.2999999523162842,0,2.5799999237060547,0,3.119999885559082,0,0,346,165,0,90,0,91
AS,Alaska Airlines,CMH,"Columbus, OH: John Glenn Columbus International",31,7,1.9700000286102295,0,0.03999999910593033,0,4.989999771118164,0,0,314,127,0,4,0,183
AS,Alaska Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",29,4,0.2199999988079071,0,0.10000000149011612,0,3.680000066757202,0,0,136,11,0,5,0,120
AS,Alaska Airlines,DAL,"Dallas, TX: Dallas Love Field",31,6,3,0,2,0,1,1,0,219,108,0,44,0,67
AS,Alaska Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",155,40,11.460000038146973,0,18.209999084472656,0,10.329999923706055,0,0,1353,488,0,499,0,366
AS,Alaska Airlines,DEN,"Denver, CO: Denver International",144,36,10.770000457763672,0,7.820000171661377,0.1899999976158142,17.219999313354492,3,0,2023,791,0,610,4,618
AS,Alaska Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",155,33,8.680000305175781,0,17.56999969482422,0,6.75,1,2,1199,365,0,545,0,289
AS,Alaska Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",31,4,2.880000114440918,0,0.11999999731779099,0,1,0,0,243,222,0,2,0,19
AS,Alaska Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",13,1,1,0,0,0,0,0,0,71,71,0,0,0,0
AS,Alaska Airlines,EWR,"Newark, NJ: Newark Liberty International",257,42,9.680000305175781,0,22.31999969482422,0,10,2,1,2023,429,0,1301,0,293
AS,Alaska Airlines,FAI,"Fairbanks, AK: Fairbanks International",275,50,16.31999969482422,0.8799999952316284,16.15999984741211,0,16.639999389648438,0,1,2255,1078,76,465,0,636
AS,Alaska Airlines,FAT,"Fresno, CA: Fresno Yosemite International",29,6,1.7999999523162842,0,1.2799999713897705,0,2.9200000762939453,0,0,199,76,0,38,0,85
AS,Alaska Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",134,52,6.550000190734863,1.75,36.040000915527344,0,7.659999847412109,0,0,3175,430,365,1946,0,434
AS,Alaska Airlines,GEG,"Spokane, WA: Spokane International",190,66,24.860000610351562,1.5299999713897705,13.739999771118164,0,25.8700008392334,0,1,2950,1327,71,473,0,1079
AS,Alaska Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",368,57,17.670000076293945,2.5999999046325684,23.6299991607666,0,13.100000381469727,0,3,2585,1174,100,800,0,511
AS,Alaska Airlines,IAD,"Washington, DC: Washington Dulles International",162,48,10.949999809265137,0,14.220000267028809,0,22.81999969482422,0,0,2251,712,0,522,0,1017
AS,Alaska Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,17,3.7899999618530273,0,5.110000133514404,1.2599999904632568,6.840000152587891,0,0,726,351,0,144,27,204
AS,Alaska Airlines,IND,"Indianapolis, IN: Indianapolis International",31,9,5.260000228881836,0,0.9800000190734863,0,2.75,0,1,276,172,0,27,0,77
AS,Alaska Airlines,JAC,"Jackson, WY: Jackson Hole",13,1,0,0.4000000059604645,0.6000000238418579,0,0,1,0,63,0,25,38,0,0
AS,Alaska Airlines,JFK,"New York, NY: John F. Kennedy International",312,84,20.190000534057617,1,32.939998626708984,0,29.8700008392334,3,0,4313,1575,28,1393,0,1317
AS,Alaska Airlines,JNU,"Juneau, AK: Juneau International",341,53,17.989999771118164,1.840000033378601,12.260000228881836,0,20.899999618530273,4,3,2514,1144,72,343,0,955
AS,Alaska Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",192,26,6.400000095367432,0,12.4399995803833,0,7.170000076293945,0,1,1062,304,0,521,0,237
AS,Alaska Airlines,KTN,"Ketchikan, AK: Ketchikan International",186,24,12.550000190734863,0.6200000047683716,2.2100000381469727,0,8.609999656677246,4,1,1348,761,57,77,0,453
AS,Alaska Airlines,LAS,"Las Vegas, NV: Harry Reid International",479,149,29.889999389648438,6.960000038146973,77.80999755859375,0,34.34000015258789,4,1,9543,1932,438,4410,0,2763
AS,Alaska Airlines,LAX,"Los Angeles, CA: Los Angeles International",738,199,39.439998626708984,2.3499999046325684,89.33000183105469,5.670000076293945,62.220001220703125,2,3,9358,2543,247,2673,124,3771
AS,Alaska Airlines,LIH,"Lihue, HI: Lihue Airport",106,20,5.800000190734863,0.38999998569488525,8.680000305175781,0,5.130000114440918,0,0,746,197,17,298,0,234
AS,Alaska Airlines,MCI,"Kansas City, MO: Kansas City International",56,7,4.409999847412109,0,1.6699999570846558,0,0.9300000071525574,0,0,314,231,0,45,0,38
AS,Alaska Airlines,MCO,"Orlando, FL: Orlando International",271,67,12.489999771118164,4.900000095367432,32.349998474121094,0.4099999964237213,16.850000381469727,0,2,4209,707,788,1662,14,1038
AS,Alaska Airlines,MIA,"Miami, FL: Miami International",62,24,3.049999952316284,1.7200000286102295,17.530000686645508,0,1.7000000476837158,1,0,2005,69,468,1286,0,182
AS,Alaska Airlines,MKE,"Milwaukee, WI: General Mitchell International",31,1,0,0,1,0,0,0,0,31,0,0,31,0,0
AS,Alaska Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",71,15,3.890000104904175,0,2.299999952316284,0,8.8100004196167,1,0,555,112,0,64,0,379
AS,Alaska Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",62,14,9.199999809265137,0.3700000047683716,2.6600000858306885,0,1.7799999713897705,0,0,898,721,7,112,0,58
AS,Alaska Airlines,OAK,"Oakland, CA: Metro Oakland International",60,20,5.239999771118164,0,3.109999895095825,0,11.649999618530273,0,0,1120,551,0,127,0,442
AS,Alaska Airlines,OGG,"Kahului, HI: Kahului Airport",183,26,9.600000381469727,0,10.829999923706055,0,5.579999923706055,0,3,1319,653,0,343,0,323
AS,Alaska Airlines,OKC,"Oklahoma City, OK: Will Rogers World",31,8,2.0799999237060547,0,3.369999885559082,0,2.549999952316284,0,0,259,117,0,66,0,76
AS,Alaska Airlines,OMA,"Omaha, NE: Eppley Airfield",31,6,2,0,4,0,0,0,0,205,103,0,102,0,0
AS,Alaska Airlines,OME,"Nome, AK: Nome Airport",32,9,4,1,0.12999999523162842,0,3.859999895095825,1,0,366,77,19,2,0,268
AS,Alaska Airlines,ONT,"Ontario, CA: Ontario International",90,22,11.699999809265137,0,2.880000114440918,0,7.420000076293945,0,0,844,387,0,121,0,336
AS,Alaska Airlines,ORD,"Chicago, IL: Chicago O'Hare International",212,40,18.43000030517578,1,5.489999771118164,0,15.079999923706055,1,0,1885,913,27,302,0,643
AS,Alaska Airlines,OTZ,"Kotzebue, AK: Ralph Wien Memorial",31,3,1.7999999523162842,0.9700000286102295,0.23000000417232513,0,0,4,0,493,344,142,7,0,0
AS,Alaska Airlines,PAE,"Everett, WA: Snohomish County",142,37,1.9900000095367432,1.1799999475479126,12.65999984741211,0,21.170000076293945,1,0,1893,248,63,402,0,1180
AS,Alaska Airlines,PDX,"Portland, OR: Portland International",1364,301,61.290000915527344,9.039999961853027,94.97000122070312,1.2000000476837158,134.49000549316406,10,3,17767,4825,716,3105,49,9072
AS,Alaska Airlines,PHL,"Philadelphia, PA: Philadelphia International",46,9,2.6500000953674316,0,2.380000114440918,0,3.9700000286102295,0,1,272,99,0,74,0,99
AS,Alaska Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",518,113,32.47999954223633,0.3100000023841858,45.65999984741211,0,34.54999923706055,5,2,4663,1687,30,1409,0,1537
AS,Alaska Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",31,4,0,0,1.0499999523162842,0,2.950000047683716,0,1,172,0,0,27,0,145
AS,Alaska Airlines,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",31,13,3.4800000190734863,0,1.7799999713897705,0,7.730000019073486,0,0,665,258,0,51,0,356
AS,Alaska Airlines,PSG,"Petersburg, AK: Petersburg James A Johnson",62,7,1,0,1.1399999856948853,0,4.860000133514404,0,0,503,44,0,54,0,405
AS,Alaska Airlines,PSP,"Palm Springs, CA: Palm Springs International",229,32,12.630000114440918,0,5.639999866485596,0,13.729999542236328,0,1,1448,564,0,173,0,711
AS,Alaska Airlines,RDM,"Bend/Redmond, OR: Roberts Field",62,12,2.1500000953674316,0,1.809999942779541,0,8.050000190734863,0,0,512,78,0,161,0,273
AS,Alaska Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,6,1.2000000476837158,0,0.800000011920929,0,4,0,0,210,43,0,39,0,128
AS,Alaska Airlines,RNO,"Reno, NV: Reno/Tahoe International",29,4,0.33000001311302185,0,0,0,3.6700000762939453,0,0,264,22,0,0,0,242
AS,Alaska Airlines,RSW,"Fort Myers, FL: Southwest Florida International",31,9,2,1.559999942779541,3.680000066757202,0,1.7699999809265137,1,0,545,36,269,162,0,78
AS,Alaska Airlines,SAN,"San Diego, CA: San Diego International",783,190,40.59000015258789,3.5,86.33000183105469,0.8799999952316284,58.689998626708984,2,4,10749,2464,155,3218,29,4883
AS,Alaska Airlines,SAT,"San Antonio, TX: San Antonio International",57,13,4.829999923706055,1,1.9700000286102295,0,5.199999809265137,0,0,514,155,28,73,0,258
AS,Alaska Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,3,2,0,0,0,1,0,0,147,77,0,0,0,70
AS,Alaska Airlines,SCC,"Deadhorse, AK: Deadhorse Airport",47,4,1,0,0.3100000023841858,0,2.690000057220459,1,0,286,75,0,5,0,206
AS,Alaska Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",6132,1085,249,14.989999771118164,292.54998779296875,1.600000023841858,526.8499755859375,57,8,64713,19471,856,9926,105,34355
AS,Alaska Airlines,SFO,"San Francisco, CA: San Francisco International",828,355,29.790000915527344,2.380000114440918,259.9200134277344,1.0499999523162842,61.86000061035156,6,1,19962,2842,105,12831,31,4153
AS,Alaska Airlines,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93,14,0.7799999713897705,0,2.25,0,10.979999542236328,2,1,659,14,0,63,0,582
AS,Alaska Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",224,39,16.290000915527344,0,8.600000381469727,0,14.109999656677246,1,0,1980,1023,0,314,0,643
AS,Alaska Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",102,32,3.799999952316284,0,7.78000020980835,0,20.420000076293945,1,0,1430,241,0,372,0,817
AS,Alaska Airlines,SMF,"Sacramento, CA: Sacramento International",55,15,5.260000228881836,0,3.8499999046325684,0,5.900000095367432,0,0,558,252,0,138,0,168
AS,Alaska Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",338,47,17.1200008392334,0,10.5600004196167,0,19.31999969482422,2,1,2439,1033,0,322,0,1084
AS,Alaska Airlines,STL,"St. Louis, MO: St Louis Lambert International",56,5,1.7799999713897705,0,3.2200000286102295,0,0,0,0,142,43,0,99,0,0
