year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1362.00,230.00,59.31,0.26,41.53,0.05,128.84,10.00,1.00,10803.00,3079.00,10.00,1258.00,7.00,6449.00
2024,3,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",283.00,34.00,12.07,0.00,6.27,0.20,15.46,0.00,1.00,1353.00,463.00,0.00,166.00,7.00,717.00
2024,3,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",238.00,69.00,28.13,1.88,6.83,0.00,32.16,1.00,1.00,3202.00,1228.00,42.00,278.00,0.00,1654.00
2024,3,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",310.00,57.00,10.79,0.13,14.34,0.69,31.06,1.00,1.00,3285.00,617.00,12.00,444.00,59.00,2153.00
2024,3,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2171.00,467.00,120.18,3.70,92.99,1.34,248.79,15.00,7.00,26407.00,6363.00,660.00,4078.00,33.00,15273.00
2024,3,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",4450.00,1270.00,273.76,20.45,512.60,1.78,461.42,105.00,13.00,87697.00,18433.00,2298.00,34545.00,53.00,32368.00
2024,3,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",5996.00,1104.00,300.40,5.03,162.42,4.70,631.44,43.00,18.00,62594.00,16765.00,736.00,6128.00,442.00,38523.00
2024,3,WN,Southwest Airlines,MEM,"Memphis, TN: Memphis International",326.00,85.00,27.67,0.74,13.66,0.00,42.94,1.00,0.00,5021.00,1741.00,103.00,696.00,0.00,2481.00
2024,3,WN,Southwest Airlines,MHT,"Manchester, NH: Manchester Boston Regional",233.00,54.00,16.75,0.00,10.00,0.00,27.25,2.00,0.00,2574.00,901.00,0.00,370.00,0.00,1303.00
2024,3,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",690.00,215.00,44.26,0.90,104.22,0.00,65.62,13.00,3.00,14044.00,2660.00,70.00,7582.00,0.00,3732.00
2024,3,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",1024.00,290.00,97.20,3.15,39.70,1.71,148.24,11.00,2.00,18039.00,5732.00,296.00,1714.00,78.00,10219.00
2024,3,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",671.00,140.00,41.99,1.00,28.22,1.98,66.81,7.00,0.00,6423.00,1928.00,68.00,1111.00,37.00,3279.00
2024,3,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1689.00,414.00,115.69,3.34,97.01,2.55,195.39,11.00,6.00,22543.00,5599.00,214.00,4142.00,278.00,12310.00
2024,3,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",103.00,18.00,7.00,0.00,3.01,0.00,7.99,0.00,0.00,650.00,292.00,0.00,118.00,0.00,240.00
2024,3,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",174.00,39.00,18.98,0.00,4.11,0.00,15.91,0.00,1.00,1539.00,728.00,0.00,156.00,0.00,655.00
2024,3,WN,Southwest Airlines,OAK,"Oakland, CA: Metro Oakland International",2960.00,580.00,166.15,0.35,100.99,1.28,311.24,23.00,5.00,27792.00,7375.00,22.00,3202.00,178.00,17015.00
2024,3,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",639.00,71.00,27.57,0.00,17.57,1.67,24.19,3.00,1.00,2988.00,1228.00,0.00,492.00,27.00,1241.00
2024,3,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Will Rogers World",583.00,135.00,42.52,0.00,22.69,0.00,69.79,5.00,0.00,7196.00,2148.00,0.00,797.00,0.00,4251.00
2024,3,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",671.00,177.00,61.15,2.09,29.38,0.00,84.38,4.00,0.00,8906.00,2647.00,87.00,1043.00,0.00,5129.00
2024,3,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",900.00,188.00,67.13,2.13,14.50,0.55,103.69,3.00,0.00,10017.00,3204.00,212.00,506.00,43.00,6052.00
2024,3,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",776.00,154.00,48.48,0.31,42.27,0.00,62.95,8.00,1.00,8650.00,2548.00,32.00,2306.00,0.00,3764.00
2024,3,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",250.00,55.00,25.26,0.00,1.84,0.00,27.90,1.00,1.00,2539.00,1149.00,0.00,52.00,0.00,1338.00
2024,3,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",304.00,90.00,23.10,4.43,37.72,0.00,24.75,4.00,0.00,6553.00,1540.00,500.00,2685.00,0.00,1828.00
2024,3,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",769.00,148.00,45.46,0.99,15.21,0.00,86.34,4.00,0.00,8013.00,1961.00,274.00,509.00,0.00,5269.00
2024,3,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",414.00,119.00,39.54,1.61,16.94,0.00,60.91,4.00,0.00,6865.00,1854.00,133.00,1385.00,0.00,3493.00
2024,3,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5755.00,1277.00,351.49,3.95,295.08,1.77,624.71,38.00,5.00,65233.00,17790.00,259.00,10501.00,41.00,36642.00
2024,3,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",934.00,236.00,86.73,2.17,35.93,1.13,110.04,14.00,1.00,13789.00,4607.00,336.00,1418.00,31.00,7397.00
2024,3,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",196.00,41.00,13.85,0.00,8.62,0.00,18.52,0.00,2.00,2180.00,825.00,0.00,351.00,0.00,1004.00
2024,3,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",329.00,71.00,20.04,0.68,9.64,0.00,40.65,2.00,4.00,3840.00,925.00,27.00,279.00,0.00,2609.00
2024,3,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",387.00,107.00,38.46,1.50,10.28,0.00,56.76,4.00,1.00,6785.00,2044.00,207.00,515.00,0.00,4019.00
2024,3,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",96.00,25.00,7.79,0.00,3.20,0.00,14.01,1.00,0.00,1366.00,300.00,0.00,132.00,0.00,934.00
2024,3,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",763.00,179.00,69.75,0.02,30.37,1.00,77.86,3.00,1.00,9707.00,3571.00,2.00,1288.00,18.00,4828.00
2024,3,WN,Southwest Airlines,RIC,"Richmond, VA: Richmond International",140.00,25.00,7.88,0.00,1.59,0.24,15.29,0.00,0.00,1124.00,384.00,0.00,73.00,24.00,643.00
2024,3,WN,Southwest Airlines,RNO,"Reno, NV: Reno/Tahoe International",738.00,156.00,48.63,0.73,18.08,1.81,86.75,13.00,2.00,8656.00,2368.00,45.00,847.00,57.00,5339.00
2024,3,WN,Southwest Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",166.00,36.00,16.63,0.00,4.75,0.20,14.42,1.00,0.00,2048.00,1203.00,0.00,231.00,10.00,604.00
2024,3,WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",1072.00,300.00,61.60,7.28,120.13,0.00,110.99,25.00,1.00,20848.00,4256.00,644.00,7347.00,0.00,8601.00
2024,3,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2850.00,702.00,199.16,1.82,157.43,1.38,342.20,15.00,5.00,33625.00,9293.00,178.00,5115.00,26.00,19013.00
2024,3,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5086.00,985.00,277.77,20.75,239.13,1.04,446.31,19.00,8.00,102561.00,37952.00,2991.00,9283.00,83.00,52252.00
2024,3,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",437.00,119.00,40.94,2.35,11.73,0.00,63.98,1.00,0.00,9872.00,3432.00,254.00,716.00,0.00,5470.00
2024,3,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",181.00,73.00,16.86,3.91,14.16,0.00,38.07,3.00,2.00,7342.00,1321.00,682.00,645.00,0.00,4694.00
2024,3,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",219.00,50.00,10.38,2.37,12.92,0.00,24.33,1.00,2.00,2823.00,691.00,355.00,404.00,0.00,1373.00
2024,3,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",139.00,26.00,12.49,0.00,2.87,0.00,10.64,0.00,0.00,2198.00,1392.00,0.00,78.00,0.00,728.00
2024,3,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",85.00,30.00,9.99,0.00,3.16,0.00,16.85,1.00,0.00,2214.00,427.00,0.00,136.00,0.00,1651.00
2024,3,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",958.00,289.00,88.87,6.83,44.59,0.99,147.72,10.00,0.00,25296.00,8905.00,778.00,1990.00,76.00,13547.00
2024,3,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",310.00,104.00,37.19,1.40,11.47,0.95,53.00,5.00,1.00,7691.00,2273.00,66.00,424.00,18.00,4910.00
2024,3,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",211.00,42.00,14.42,1.31,7.55,0.06,18.65,1.00,4.00,3800.00,1006.00,45.00,188.00,4.00,2557.00
2024,3,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",57.00,17.00,6.00,0.00,0.53,0.25,10.23,0.00,0.00,1252.00,513.00,0.00,25.00,22.00,692.00
2024,3,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",585.00,221.00,40.46,5.18,82.03,0.98,92.36,6.00,0.00,13869.00,2104.00,631.00,4293.00,53.00,6788.00
2024,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",768.00,210.00,61.96,7.40,49.91,0.68,90.06,8.00,3.00,14563.00,5552.00,570.00,2415.00,39.00,5987.00
2024,3,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",723.00,228.00,74.03,12.42,24.24,1.00,116.31,10.00,1.00,19804.00,4859.00,1697.00,1309.00,31.00,11908.00
2024,3,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",169.00,57.00,18.11,0.94,6.19,0.05,31.71,0.00,0.00,6113.00,1703.00,85.00,208.00,4.00,4113.00
2024,3,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93.00,30.00,8.94,0.00,0.76,0.00,20.31,1.00,0.00,2786.00,670.00,0.00,43.00,0.00,2073.00
2024,3,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",31.00,8.00,3.33,0.00,1.24,0.00,3.43,0.00,1.00,388.00,93.00,0.00,75.00,0.00,220.00
2024,3,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",274.00,102.00,34.28,3.62,13.32,0.25,50.53,1.00,0.00,7504.00,2842.00,247.00,680.00,10.00,3725.00
2024,3,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",386.00,100.00,36.71,3.45,14.60,0.57,44.67,5.00,1.00,7234.00,2713.00,347.00,559.00,13.00,3602.00
2024,3,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",805.00,308.00,53.22,9.23,138.29,1.60,105.65,3.00,1.00,19747.00,4470.00,1003.00,6040.00,94.00,8140.00
2024,3,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",119.00,33.00,9.05,0.16,3.99,0.00,19.81,2.00,1.00,1929.00,535.00,3.00,118.00,0.00,1273.00
2024,3,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",372.00,98.00,28.35,3.78,37.01,0.00,28.87,2.00,1.00,8547.00,3648.00,361.00,1541.00,0.00,2997.00
2024,3,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",364.00,113.00,41.47,6.15,11.58,0.33,53.48,3.00,3.00,10245.00,3707.00,424.00,676.00,13.00,5425.00
2024,3,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",242.00,69.00,32.54,2.76,7.38,0.25,26.06,4.00,1.00,5087.00,2945.00,168.00,338.00,9.00,1627.00
2024,3,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",595.00,110.00,38.81,3.67,28.67,0.00,38.85,7.00,3.00,7064.00,2352.00,567.00,942.00,0.00,3203.00
2024,3,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",281.00,80.00,15.88,1.91,31.40,0.00,30.81,1.00,0.00,5652.00,1102.00,169.00,1616.00,0.00,2765.00
2024,3,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",627.00,193.00,59.75,3.70,21.85,1.78,105.91,10.00,1.00,16013.00,4288.00,258.00,1091.00,45.00,10331.00
2024,3,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",227.00,38.00,12.07,1.35,11.11,0.00,13.48,2.00,4.00,7588.00,1426.00,490.00,1080.00,0.00,4592.00
2024,3,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",93.00,18.00,4.39,1.37,9.63,0.37,2.24,2.00,0.00,1641.00,446.00,353.00,572.00,70.00,200.00
2024,3,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",119.00,39.00,15.87,0.03,2.65,0.23,20.23,1.00,0.00,3731.00,1847.00,2.00,139.00,9.00,1734.00
2024,3,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1211.00,426.00,104.09,11.69,135.99,2.51,171.72,22.00,4.00,31962.00,7124.00,855.00,7813.00,60.00,16110.00
2024,3,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",156.00,49.00,16.91,3.49,3.83,0.00,24.77,5.00,0.00,3319.00,883.00,445.00,150.00,0.00,1841.00
2024,3,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",283.00,80.00,28.96,2.94,15.21,0.00,32.90,2.00,0.00,5021.00,1598.00,215.00,700.00,0.00,2508.00
2024,3,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",155.00,45.00,17.53,3.21,2.23,0.00,22.03,1.00,1.00,3439.00,1101.00,348.00,182.00,0.00,1808.00
2024,3,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",217.00,72.00,19.30,2.93,14.66,0.00,35.10,2.00,3.00,6031.00,1457.00,314.00,754.00,0.00,3506.00
2024,3,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",93.00,39.00,10.90,1.66,3.80,0.00,22.64,3.00,1.00,3228.00,861.00,196.00,144.00,0.00,2027.00
2024,3,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.00,12.00,1.68,0.00,1.65,0.00,8.67,0.00,0.00,591.00,125.00,0.00,69.00,0.00,397.00
2024,3,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",9.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,121.00,0.00,0.00,0.00,0.00,121.00
2024,3,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",60.00,11.00,2.82,1.00,0.27,0.00,6.90,3.00,0.00,809.00,209.00,229.00,23.00,0.00,348.00
2024,3,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1110.00,229.00,56.17,3.30,54.63,15.01,99.90,15.00,2.00,11743.00,2400.00,188.00,1767.00,476.00,6912.00
2024,3,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",76.00,18.00,8.65,0.00,3.89,0.00,5.47,0.00,0.00,831.00,407.00,0.00,161.00,0.00,263.00
2024,3,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",244.00,61.00,14.91,0.00,27.32,0.00,18.77,0.00,0.00,2751.00,862.00,0.00,860.00,0.00,1029.00
2024,3,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",62.00,15.00,5.65,0.99,0.42,0.00,7.94,0.00,0.00,1412.00,397.00,226.00,24.00,0.00,765.00
2024,3,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",93.00,11.00,2.40,0.00,3.11,0.00,5.49,0.00,0.00,656.00,113.00,0.00,241.00,0.00,302.00
2024,3,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",62.00,11.00,6.40,0.00,1.60,0.00,3.00,1.00,0.00,517.00,316.00,0.00,103.00,0.00,98.00
2024,3,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",178.00,47.00,18.57,0.76,19.73,0.00,7.94,0.00,0.00,2171.00,930.00,38.00,738.00,0.00,465.00
2024,3,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,93.00,42.00,0.00,0.00,0.00,51.00
2024,3,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",171.00,60.00,11.99,0.00,22.94,0.00,25.07,0.00,3.00,3323.00,722.00,0.00,922.00,0.00,1679.00
2024,3,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,15.00,8.90,0.00,0.55,0.00,5.55,0.00,0.00,693.00,461.00,0.00,15.00,0.00,217.00
2024,3,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",44.00,12.00,2.48,0.00,3.30,0.00,6.22,0.00,0.00,529.00,93.00,0.00,135.00,0.00,301.00
2024,3,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,15.00,2.94,4.96,2.80,0.00,4.30,0.00,0.00,825.00,258.00,218.00,61.00,0.00,288.00
2024,3,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",31.00,3.00,1.69,0.00,0.31,0.00,1.00,0.00,0.00,99.00,49.00,0.00,8.00,0.00,42.00
2024,3,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",31.00,7.00,1.30,0.00,2.58,0.00,3.12,0.00,0.00,346.00,165.00,0.00,90.00,0.00,91.00
2024,3,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",31.00,7.00,1.97,0.00,0.04,0.00,4.99,0.00,0.00,314.00,127.00,0.00,4.00,0.00,183.00
2024,3,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",29.00,4.00,0.22,0.00,0.10,0.00,3.68,0.00,0.00,136.00,11.00,0.00,5.00,0.00,120.00
2024,3,AS,Alaska Airlines Network,DAL,"Dallas, TX: Dallas Love Field",31.00,6.00,3.00,0.00,2.00,0.00,1.00,1.00,0.00,219.00,108.00,0.00,44.00,0.00,67.00
2024,3,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,40.00,11.46,0.00,18.21,0.00,10.33,0.00,0.00,1353.00,488.00,0.00,499.00,0.00,366.00
2024,3,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",144.00,36.00,10.77,0.00,7.82,0.19,17.22,3.00,0.00,2023.00,791.00,0.00,610.00,4.00,618.00
2024,3,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",155.00,33.00,8.68,0.00,17.57,0.00,6.75,1.00,2.00,1199.00,365.00,0.00,545.00,0.00,289.00
2024,3,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,4.00,2.88,0.00,0.12,0.00,1.00,0.00,0.00,243.00,222.00,0.00,2.00,0.00,19.00
2024,3,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,71.00,0.00,0.00,0.00,0.00
2024,3,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",257.00,42.00,9.68,0.00,22.32,0.00,10.00,2.00,1.00,2023.00,429.00,0.00,1301.00,0.00,293.00
2024,3,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",275.00,50.00,16.32,0.88,16.16,0.00,16.64,0.00,1.00,2255.00,1078.00,76.00,465.00,0.00,636.00
2024,3,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",29.00,6.00,1.80,0.00,1.28,0.00,2.92,0.00,0.00,199.00,76.00,0.00,38.00,0.00,85.00
2024,3,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",134.00,52.00,6.55,1.75,36.04,0.00,7.66,0.00,0.00,3175.00,430.00,365.00,1946.00,0.00,434.00
2024,3,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",190.00,66.00,24.86,1.53,13.74,0.00,25.87,0.00,1.00,2950.00,1327.00,71.00,473.00,0.00,1079.00
2024,3,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",368.00,57.00,17.67,2.60,23.63,0.00,13.10,0.00,3.00,2585.00,1174.00,100.00,800.00,0.00,511.00
2024,3,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",162.00,48.00,10.95,0.00,14.22,0.00,22.82,0.00,0.00,2251.00,712.00,0.00,522.00,0.00,1017.00
2024,3,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,17.00,3.79,0.00,5.11,1.26,6.84,0.00,0.00,726.00,351.00,0.00,144.00,27.00,204.00
2024,3,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",31.00,9.00,5.26,0.00,0.98,0.00,2.75,0.00,1.00,276.00,172.00,0.00,27.00,0.00,77.00
2024,3,AS,Alaska Airlines Network,JAC,"Jackson, WY: Jackson Hole",13.00,1.00,0.00,0.40,0.60,0.00,0.00,1.00,0.00,63.00,0.00,25.00,38.00,0.00,0.00
2024,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",312.00,84.00,20.19,1.00,32.94,0.00,29.87,3.00,0.00,4313.00,1575.00,28.00,1393.00,0.00,1317.00
2024,3,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",341.00,53.00,17.99,1.84,12.26,0.00,20.90,4.00,3.00,2514.00,1144.00,72.00,343.00,0.00,955.00
2024,3,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",192.00,26.00,6.40,0.00,12.44,0.00,7.17,0.00,1.00,1062.00,304.00,0.00,521.00,0.00,237.00
2024,3,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",186.00,24.00,12.55,0.62,2.21,0.00,8.61,4.00,1.00,1348.00,761.00,57.00,77.00,0.00,453.00
2024,3,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",479.00,149.00,29.89,6.96,77.81,0.00,34.34,4.00,1.00,9543.00,1932.00,438.00,4410.00,0.00,2763.00
2024,3,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",738.00,199.00,39.44,2.35,89.33,5.67,62.22,2.00,3.00,9358.00,2543.00,247.00,2673.00,124.00,3771.00
2024,3,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",106.00,20.00,5.80,0.39,8.68,0.00,5.13,0.00,0.00,746.00,197.00,17.00,298.00,0.00,234.00
2024,3,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",56.00,7.00,4.41,0.00,1.67,0.00,0.93,0.00,0.00,314.00,231.00,0.00,45.00,0.00,38.00
2024,3,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",271.00,67.00,12.49,4.90,32.35,0.41,16.85,0.00,2.00,4209.00,707.00,788.00,1662.00,14.00,1038.00
2024,3,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",62.00,24.00,3.05,1.72,17.53,0.00,1.70,1.00,0.00,2005.00,69.00,468.00,1286.00,0.00,182.00
2024,3,AS,Alaska Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00,0.00
2024,3,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",71.00,15.00,3.89,0.00,2.30,0.00,8.81,1.00,0.00,555.00,112.00,0.00,64.00,0.00,379.00
2024,3,AS,Alaska Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",62.00,14.00,9.20,0.37,2.66,0.00,1.78,0.00,0.00,898.00,721.00,7.00,112.00,0.00,58.00
2024,3,AS,Alaska Airlines Network,OAK,"Oakland, CA: Metro Oakland International",60.00,20.00,5.24,0.00,3.11,0.00,11.65,0.00,0.00,1120.00,551.00,0.00,127.00,0.00,442.00
2024,3,AS,Alaska Airlines Network,OGG,"Kahului, HI: Kahului Airport",183.00,26.00,9.60,0.00,10.83,0.00,5.58,0.00,3.00,1319.00,653.00,0.00,343.00,0.00,323.00
2024,3,AS,Alaska Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",31.00,8.00,2.08,0.00,3.37,0.00,2.55,0.00,0.00,259.00,117.00,0.00,66.00,0.00,76.00
2024,3,AS,Alaska Airlines Network,OMA,"Omaha, NE: Eppley Airfield",31.00,6.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,205.00,103.00,0.00,102.00,0.00,0.00
2024,3,AS,Alaska Airlines Network,OME,"Nome, AK: Nome Airport",32.00,9.00,4.00,1.00,0.13,0.00,3.86,1.00,0.00,366.00,77.00,19.00,2.00,0.00,268.00
2024,3,AS,Alaska Airlines Network,ONT,"Ontario, CA: Ontario International",90.00,22.00,11.70,0.00,2.88,0.00,7.42,0.00,0.00,844.00,387.00,0.00,121.00,0.00,336.00
2024,3,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",212.00,40.00,18.43,1.00,5.49,0.00,15.08,1.00,0.00,1885.00,913.00,27.00,302.00,0.00,643.00
2024,3,AS,Alaska Airlines Network,OTZ,"Kotzebue, AK: Ralph Wien Memorial",31.00,3.00,1.80,0.97,0.23,0.00,0.00,4.00,0.00,493.00,344.00,142.00,7.00,0.00,0.00
2024,3,AS,Alaska Airlines Network,PAE,"Everett, WA: Snohomish County",142.00,37.00,1.99,1.18,12.66,0.00,21.17,1.00,0.00,1893.00,248.00,63.00,402.00,0.00,1180.00
2024,3,AS,Alaska Airlines Network,PDX,"Portland, OR: Portland International",1364.00,301.00,61.29,9.04,94.97,1.20,134.49,10.00,3.00,17767.00,4825.00,716.00,3105.00,49.00,9072.00
2024,3,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",46.00,9.00,2.65,0.00,2.38,0.00,3.97,0.00,1.00,272.00,99.00,0.00,74.00,0.00,99.00
2024,3,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",518.00,113.00,32.48,0.31,45.66,0.00,34.55,5.00,2.00,4663.00,1687.00,30.00,1409.00,0.00,1537.00
2024,3,AS,Alaska Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",31.00,4.00,0.00,0.00,1.05,0.00,2.95,0.00,1.00,172.00,0.00,0.00,27.00,0.00,145.00
